lat,long,Category,Source,name,website,address,latlong,Youth Count,Youth Impact,Career Impact,Poverty Impact
41.936923,-87.863404,local_government_office,Google,,,,41.936923-87.863404,489,0.12,0.06,0.06
41.936923,-87.863404,local_government_office,Google,,,,41.936923-87.863404,489,0.12,0.06,0.06
41.936923,-87.863404,local_government_office,Google,,,,41.936923-87.863404,489,0.12,0.06,0.06
41.937486,-87.868642,park,Google,,,,41.937486-87.868642,489,0.12,0.06,0.06
41.935397,-87.864742,park,Google,,,,41.935397-87.864742,489,0.12,0.06,0.06
41.934755,-87.864636,local_government_office,Google,,,,41.934755-87.864636,489,0.12,0.06,0.06
41.936191,-87.868174,cafe,Google,,,,41.936191-87.868174,489,0.12,0.06,0.06
41.940806,-87.878604,hospital,Google,,,,41.940806-87.878604,489,0.12,0.06,0.06
41.930864,-87.867284,library,Google,,,,41.930864-87.867284,489,0.12,0.06,0.06
41.9309548,-87.8781426,park,Google,,,,41.9309548-87.8781426,489,0.12,0.06,0.06
41.93084,-87.878021,park,Google,,,,41.93084-87.878021,489,0.12,0.06,0.06
41.923278,-87.876167,park,Google,,,,41.923278-87.876167,489,0.12,0.06,0.06
41.921828,-87.874855,park,Google,,,,41.921828-87.874855,489,0.12,0.06,0.06
41.922296,-87.874756,park,Google,,,,41.922296-87.874756,489,0.12,0.06,0.06
41.929693,-87.882729,library,Google,,,,41.929693-87.882729,489,0.12,0.06,0.06
41.927079,-87.884025,local_government_office,Google,,,,41.927079-87.884025,489,0.12,0.06,0.06
41.9230209,-87.8764553,park,Google,,,,41.9230209-87.8764553,489,0.12,0.06,0.06
41.908303,-87.866081,cafe,Google,,,,41.908303-87.866081,489,0.12,0.06,0.06
41.917636,-87.895316,park,Google,,,,41.917636-87.895316,489,0.12,0.06,0.06
41.909368,-87.882278,local_government_office,Google,,,,41.909368-87.882278,489,0.12,0.06,0.06
41.907778,-87.883537,local_government_office,Google,,,,41.907778-87.883537,489,0.12,0.06,0.06
41.908676,-87.895542,local_government_office,Google,,,,41.908676-87.895542,489,0.12,0.06,0.06
41.907154,-87.890013,hospital,Google,,,,41.907154-87.890013,489,0.12,0.06,0.06
41.90622,-87.892593,local_government_office,Google,,,,41.90622-87.892593,489,0.12,0.06,0.06
41.900449,-87.829827,park,Google,,,,41.900449-87.829827,489,0.12,0.06,0.06
41.8993,-87.845587,park,Google,,,,41.8993-87.845587,489,0.12,0.06,0.06
41.89891,-87.844754,park,Google,,,,41.89891-87.844754,489,0.12,0.06,0.06
41.897327,-87.837849,local_government_office,Google,,,,41.897327-87.837849,489,0.12,0.06,0.06
41.891409,-87.830177,park,Google,,,,41.891409-87.830177,97,0.02,0.06,0.17
41.8837752,-87.8334854,park,Google,,,,41.8837752-87.8334854,97,0.02,0.06,0.17
41.883971,-87.833067,park,Google,,,,41.883971-87.833067,97,0.02,0.06,0.17
41.885257,-87.829614,park,Google,,,,41.885257-87.829614,97,0.02,0.06,0.17
41.8872387,-87.836249,park,Google,,,,41.8872387-87.836249,97,0.02,0.06,0.17
41.887154,-87.836216,park,Google,,,,41.887154-87.836216,97,0.02,0.06,0.17
41.887678,-87.839078,library,Google,,,,41.887678-87.839078,97,0.02,0.06,0.17
41.887006,-87.839054,local_government_office,Google,,,,41.887006-87.839054,97,0.02,0.06,0.17
41.886029,-87.839257,local_government_office,Google,,,,41.886029-87.839257,97,0.02,0.06,0.17
41.886029,-87.839257,park,Google,,,,41.886029-87.839257,97,0.02,0.06,0.17
41.894588,-87.857074,hospital,Google,,,,41.894588-87.857074,97,0.02,0.06,0.17
41.894265,-87.856541,library,Google,,,,41.894265-87.856541,97,0.02,0.06,0.17
41.891824,-87.848824,hospital,Google,,,,41.891824-87.848824,97,0.02,0.06,0.17
41.892257,-87.856775,local_government_office,Google,,,,41.892257-87.856775,97,0.02,0.06,0.17
41.890664,-87.856294,hospital,Google,,,,41.890664-87.856294,97,0.02,0.06,0.17
41.891838,-87.861591,local_government_office,Google,,,,41.891838-87.861591,97,0.02,0.06,0.17
41.879023,-87.830724,local_government_office,Google,,,,41.879023-87.830724,379,0.07,0.15,0.29
41.879023,-87.830724,local_government_office,Google,,,,41.879023-87.830724,379,0.07,0.15,0.29
41.879023,-87.830724,local_government_office,Google,,,,41.879023-87.830724,379,0.07,0.15,0.29
41.879023,-87.830724,local_government_office,Google,,,,41.879023-87.830724,379,0.07,0.15,0.29
41.879023,-87.830724,local_government_office,Google,,,,41.879023-87.830724,379,0.07,0.15,0.29
41.881061,-87.828425,park,Google,,,,41.881061-87.828425,97,0.02,0.06,0.17
41.875405,-87.829211,local_government_office,Google,,,,41.875405-87.829211,379,0.07,0.15,0.29
41.875326,-87.829224,local_government_office,Google,,,,41.875326-87.829224,379,0.07,0.15,0.29
41.875405,-87.829211,local_government_office,Google,,,,41.875405-87.829211,379,0.07,0.15,0.29
41.875473,-87.830887,library,Google,,,,41.875473-87.830887,379,0.07,0.15,0.29
41.875473,-87.830887,local_government_office,Google,,,,41.875473-87.830887,379,0.07,0.15,0.29
41.875473,-87.830887,university,Google,,,,41.875473-87.830887,379,0.07,0.15,0.29
41.880568,-87.838795,local_government_office,Google,,,,41.880568-87.838795,97,0.02,0.06,0.17
41.879611,-87.843718,park,Google,,,,41.879611-87.843718,379,0.07,0.15,0.29
41.872525,-87.834122,hospital,Google,,,,41.872525-87.834122,379,0.07,0.15,0.29
41.881568,-87.845737,park,Google,,,,41.881568-87.845737,97,0.02,0.06,0.17
41.8812083,-87.8454597,park,Google,,,,41.8812083-87.8454597,97,0.02,0.06,0.17
41.874259,-87.845701,local_government_office,Google,,,,41.874259-87.845701,379,0.07,0.15,0.29
41.876234,-87.853654,local_government_office,Google,,,,41.876234-87.853654,379,0.07,0.15,0.29
41.882386,-87.861466,park,Google,,,,41.882386-87.861466,97,0.02,0.06,0.17
41.897666,-87.862764,park,Google,,,,41.897666-87.862764,489,0.12,0.06,0.06
41.895696,-87.864232,local_government_office,Google,,,,41.895696-87.864232,489,0.12,0.06,0.06
41.895696,-87.864232,local_government_office,Google,,,,41.895696-87.864232,489,0.12,0.06,0.06
41.896141,-87.866545,local_government_office,Google,,,,41.896141-87.866545,489,0.12,0.06,0.06
41.8823078,-87.8712397,park,Google,,,,41.8823078-87.8712397,97,0.02,0.06,0.17
41.901026,-87.883299,local_government_office,Google,,,,41.901026-87.883299,489,0.12,0.06,0.06
41.901026,-87.883299,local_government_office,Google,,,,41.901026-87.883299,489,0.12,0.06,0.06
41.900939,-87.883542,local_government_office,Google,,,,41.900939-87.883542,489,0.12,0.06,0.06
41.884967,-87.883454,local_government_office,Google,,,,41.884967-87.883454,97,0.02,0.06,0.17
41.882568,-87.871102,park,Google,,,,41.882568-87.871102,97,0.02,0.06,0.17
41.874377,-87.862988,park,Google,,,,41.874377-87.862988,379,0.07,0.15,0.29
41.8764,-87.862857,park,Google,,,,41.8764-87.862857,379,0.07,0.15,0.29
41.881338,-87.877229,library,Google,,,,41.881338-87.877229,97,0.02,0.06,0.17
41.880649,-87.879642,library,Google,,,,41.880649-87.879642,97,0.02,0.06,0.17
41.876903,-87.876002,park,Google,,,,41.876903-87.876002,379,0.07,0.15,0.29
41.8650826,-87.8792162,park,Google,,,,41.8650826-87.8792162,379,0.07,0.15,0.29
41.866444,-87.878974,park,Google,,,,41.866444-87.878974,379,0.07,0.15,0.29
41.881677,-87.884119,local_government_office,Google,,,,41.881677-87.884119,97,0.02,0.06,0.17
41.881677,-87.884119,local_government_office,Google,,,,41.881677-87.884119,97,0.02,0.06,0.17
41.881677,-87.884119,local_government_office,Google,,,,41.881677-87.884119,97,0.02,0.06,0.17
41.881677,-87.884119,local_government_office,Google,,,,41.881677-87.884119,97,0.02,0.06,0.17
41.881677,-87.884119,local_government_office,Google,,,,41.881677-87.884119,97,0.02,0.06,0.17
41.881677,-87.884119,local_government_office,Google,,,,41.881677-87.884119,97,0.02,0.06,0.17
41.881677,-87.884119,local_government_office,Google,,,,41.881677-87.884119,97,0.02,0.06,0.17
41.881677,-87.884119,local_government_office,Google,,,,41.881677-87.884119,97,0.02,0.06,0.17
41.864657,-87.880799,local_government_office,Google,,,,41.864657-87.880799,379,0.07,0.15,0.29
41.864661,-87.882334,hospital,Google,,,,41.864661-87.882334,379,0.07,0.15,0.29
41.869887,-87.896848,local_government_office,Google,,,,41.869887-87.896848,379,0.07,0.15,0.29
41.869887,-87.896848,local_government_office,Google,,,,41.869887-87.896848,379,0.07,0.15,0.29
41.9337924,-87.9062032,park,Google,,,,41.9337924-87.9062032,489,0.12,0.06,0.06
41.933907,-87.907213,park,Google,,,,41.933907-87.907213,489,0.12,0.06,0.06
41.933524,-87.906456,park,Google,,,,41.933524-87.906456,489,0.12,0.06,0.06
41.91315,-87.90341,park,Google,,,,41.91315-87.90341,489,0.12,0.06,0.06
41.917924,-87.907399,local_government_office,Google,,,,41.917924-87.907399,489,0.12,0.06,0.06
41.911478,-87.903257,library,Google,,,,41.911478-87.903257,489,0.12,0.06,0.06
41.906714,-87.900734,local_government_office,Google,,,,41.906714-87.900734,489,0.12,0.06,0.06
41.906714,-87.900734,local_government_office,Google,,,,41.906714-87.900734,489,0.12,0.06,0.06
41.910818,-87.906184,park,Google,,,,41.910818-87.906184,489,0.12,0.06,0.06
41.917491,-87.931488,park,Google,,,,41.917491-87.931488,489,0.12,0.06,0.06
41.9037154,-87.9227553,park,Google,,,,41.9037154-87.9227553,489,0.12,0.06,0.06
41.903715,-87.922755,park,Google,,,,41.903715-87.922755,489,0.12,0.06,0.06
41.90356,-87.923035,park,Google,,,,41.90356-87.923035,489,0.12,0.06,0.06
41.902923,-87.930416,hospital,Google,,,,41.902923-87.930416,489,0.12,0.06,0.06
41.927094,-87.936309,park,Google,,,,41.927094-87.936309,489,0.12,0.06,0.06
41.9268967,-87.9362377,park,Google,,,,41.9268967-87.9362377,489,0.12,0.06,0.06
41.9350534,-87.9592096,park,Google,,,,41.9350534-87.9592096,489,0.12,0.06,0.06
41.93466,-87.95823,park,Google,,,,41.93466-87.95823,489,0.12,0.06,0.06
41.9175104,-87.9313355,park,Google,,,,41.9175104-87.9313355,489,0.12,0.06,0.06
41.91008,-87.939373,hospital,Google,,,,41.91008-87.939373,489,0.12,0.06,0.06
41.918103,-87.95144,local_government_office,Google,,,,41.918103-87.95144,489,0.12,0.06,0.06
41.91751,-87.956306,park,Google,,,,41.91751-87.956306,489,0.12,0.06,0.06
41.9151308,-87.9543099,park,Google,,,,41.9151308-87.9543099,489,0.12,0.06,0.06
41.915144,-87.954289,park,Google,,,,41.915144-87.954289,489,0.12,0.06,0.06
41.915337,-87.957219,park,Google,,,,41.915337-87.957219,489,0.12,0.06,0.06
41.90884,-87.948292,park,Google,,,,41.90884-87.948292,489,0.12,0.06,0.06
41.8994535,-87.901451,park,Google,,,,41.8994535-87.901451,489,0.12,0.06,0.06
41.899521,-87.901359,park,Google,,,,41.899521-87.901359,489,0.12,0.06,0.06
41.892134,-87.906959,park,Google,,,,41.892134-87.906959,97,0.02,0.06,0.17
41.884089,-87.91292,library,Google,,,,41.884089-87.91292,97,0.02,0.06,0.17
41.89871,-87.922815,park,Google,,,,41.89871-87.922815,489,0.12,0.06,0.06
41.8982975,-87.923215,park,Google,,,,41.8982975-87.923215,489,0.12,0.06,0.06
41.902343,-87.930356,hospital,Google,,,,41.902343-87.930356,489,0.12,0.06,0.06
41.890586,-87.927563,library,Google,,,,41.890586-87.927563,97,0.02,0.06,0.17
41.887066,-87.929647,park,Google,,,,41.887066-87.929647,97,0.02,0.06,0.17
41.882156,-87.902099,park,Google,,,,41.882156-87.902099,97,0.02,0.06,0.17
41.879892,-87.902435,local_government_office,Google,,,,41.879892-87.902435,97,0.02,0.06,0.17
41.876649,-87.905207,local_government_office,Google,,,,41.876649-87.905207,379,0.07,0.15,0.29
41.882065,-87.913713,local_government_office,Google,,,,41.882065-87.913713,97,0.02,0.06,0.17
41.87735,-87.908041,local_government_office,Google,,,,41.87735-87.908041,379,0.07,0.15,0.29
41.877207,-87.908042,library,Google,,,,41.877207-87.908042,379,0.07,0.15,0.29
41.87735,-87.908041,local_government_office,Google,,,,41.87735-87.908041,379,0.07,0.15,0.29
41.87735,-87.908041,local_government_office,Google,,,,41.87735-87.908041,379,0.07,0.15,0.29
41.8730832,-87.9267392,park,Google,,,,41.8730832-87.9267392,379,0.07,0.15,0.29
41.873518,-87.926607,park,Google,,,,41.873518-87.926607,379,0.07,0.15,0.29
41.8985617,-87.9379227,park,Google,,,,41.8985617-87.9379227,489,0.12,0.06,0.06
41.898618,-87.937972,park,Google,,,,41.898618-87.937972,489,0.12,0.06,0.06
41.896648,-87.935619,hospital,Google,,,,41.896648-87.935619,489,0.12,0.06,0.06
41.897172,-87.938874,cafe,Google,,,,41.897172-87.938874,489,0.12,0.06,0.06
41.901995,-87.940096,cafe,Google,,,,41.901995-87.940096,489,0.12,0.06,0.06
41.90132,-87.939828,local_government_office,Google,,,,41.90132-87.939828,489,0.12,0.06,0.06
41.90132,-87.939828,local_government_office,Google,,,,41.90132-87.939828,489,0.12,0.06,0.06
41.899822,-87.939487,cafe,Google,,,,41.899822-87.939487,489,0.12,0.06,0.06
41.8955538,-87.9431305,park,Google,,,,41.8955538-87.9431305,489,0.12,0.06,0.06
41.899332,-87.945221,park,Google,,,,41.899332-87.945221,489,0.12,0.06,0.06
41.898526,-87.944648,library,Google,,,,41.898526-87.944648,489,0.12,0.06,0.06
41.899406,-87.947128,university,Google,,,,41.899406-87.947128,489,0.12,0.06,0.06
41.897605,-87.945148,university,Google,,,,41.897605-87.945148,489,0.12,0.06,0.06
41.89638,-87.94361,park,Google,,,,41.89638-87.94361,489,0.12,0.06,0.06
41.894245,-87.944762,park,Google,,,,41.894245-87.944762,97,0.02,0.06,0.17
41.89152,-87.932492,cafe,Google,,,,41.89152-87.932492,97,0.02,0.06,0.17
41.8841061,-87.9446621,park,Google,,,,41.8841061-87.9446621,97,0.02,0.06,0.17
41.883951,-87.944631,park,Google,,,,41.883951-87.944631,97,0.02,0.06,0.17
41.89628,-87.949741,university,Google,,,,41.89628-87.949741,489,0.12,0.06,0.06
41.89628,-87.949741,university,Google,,,,41.89628-87.949741,489,0.12,0.06,0.06
41.901032,-87.9634964,park,Google,,,,41.901032-87.9634964,489,0.12,0.06,0.06
41.901029,-87.96327,park,Google,,,,41.901029-87.96327,489,0.12,0.06,0.06
41.8972677,-87.9610469,park,Google,,,,41.8972677-87.9610469,489,0.12,0.06,0.06
41.89704,-87.961284,park,Google,,,,41.89704-87.961284,489,0.12,0.06,0.06
41.8923493,-87.9634964,park,Google,,,,41.8923493-87.9634964,97,0.02,0.06,0.17
41.893986,-87.964033,park,Google,,,,41.893986-87.964033,97,0.02,0.06,0.17
41.8803995,-87.9368504,park,Google,,,,41.8803995-87.9368504,97,0.02,0.06,0.17
41.880394,-87.93675,park,Google,,,,41.880394-87.93675,97,0.02,0.06,0.17
41.879574,-87.938226,park,Google,,,,41.879574-87.938226,379,0.07,0.15,0.29
41.883438,-87.940011,local_government_office,Google,,,,41.883438-87.940011,97,0.02,0.06,0.17
41.883222,-87.941942,cafe,Google,,,,41.883222-87.941942,97,0.02,0.06,0.17
41.8660755,-87.9512474,park,Google,,,,41.8660755-87.9512474,379,0.07,0.15,0.29
41.866076,-87.951247,park,Google,,,,41.866076-87.951247,379,0.07,0.15,0.29
41.78187,-87.579775,park,Google,,,,41.78187-87.579775,113,0.04,0.01,0.04
41.779169,-87.579645,park,Google,,,,41.779169-87.579645,113,0.04,0.01,0.04
41.796416,-87.576465,park,Google,,,,41.796416-87.576465,113,0.04,0.01,0.04
41.779169,-87.579645,park,Google,,,,41.779169-87.579645,113,0.04,0.01,0.04
41.783862,-87.577316,park,Google,,,,41.783862-87.577316,113,0.04,0.01,0.04
41.7563825,-87.5500925,park,Google,,,,41.7563825-87.5500925,113,0.04,0.01,0.04
41.7528382,-87.5442212,park,Google,,,,41.7528382-87.5442212,113,0.04,0.01,0.04
41.71843,-87.529238,park,Google,,,,41.71843-87.529238,113,0.04,0.01,0.04
41.736945,-87.529878,park,Google,,,,41.736945-87.529878,113,0.04,0.01,0.04
41.73255,-87.541301,park,Google,,,,41.73255-87.541301,113,0.04,0.01,0.04
41.744638,-87.54682,hospital,Google,,,,41.744638-87.54682,113,0.04,0.01,0.04
41.743921,-87.5488565,park,Google,,,,41.743921-87.5488565,113,0.04,0.01,0.04
41.744707,-87.548966,local_government_office,Google,,,,41.744707-87.548966,113,0.04,0.01,0.04
41.744593,-87.549778,park,Google,,,,41.744593-87.549778,113,0.04,0.01,0.04
41.74363,-87.548943,park,Google,,,,41.74363-87.548943,113,0.04,0.01,0.04
41.7325501,-87.5413008,park,Google,,,,41.7325501-87.5413008,113,0.04,0.01,0.04
41.733801,-87.552585,local_government_office,Google,,,,41.733801-87.552585,113,0.04,0.01,0.04
41.733801,-87.552585,local_government_office,Google,,,,41.733801-87.552585,113,0.04,0.01,0.04
41.730212,-87.549733,library,Google,,,,41.730212-87.549733,113,0.04,0.01,0.04
41.731422,-87.551148,hospital,Google,,,,41.731422-87.551148,113,0.04,0.01,0.04
41.7179843,-87.5284578,park,Google,,,,41.7179843-87.5284578,113,0.04,0.01,0.04
41.719817,-87.537983,park,Google,,,,41.719817-87.537983,113,0.04,0.01,0.04
41.822294,-87.597497,park,Google,,,,41.822294-87.597497,113,0.04,0.01,0.04
41.825359,-87.599839,park,Google,,,,41.825359-87.599839,113,0.04,0.01,0.04
41.860742,-87.608409,park,Google,,,,41.860742-87.608409,379,0.07,0.15,0.29
41.861258,-87.617891,local_government_office,Google,,,,41.861258-87.617891,379,0.07,0.15,0.29
41.857143,-87.621465,park,Google,,,,41.857143-87.621465,113,0.04,0.01,0.04
41.851078,-87.614321,local_government_office,Google,,,,41.851078-87.614321,113,0.04,0.01,0.04
41.850511,-87.620773,park,Google,,,,41.850511-87.620773,113,0.04,0.01,0.04
41.823178,-87.616941,park,Google,,,,41.823178-87.616941,113,0.04,0.01,0.04
41.846083,-87.61669,hospital,Google,,,,41.846083-87.61669,113,0.04,0.01,0.04
41.846806,-87.621577,hospital,Google,,,,41.846806-87.621577,113,0.04,0.01,0.04
41.837045,-87.612004,park,Google,,,,41.837045-87.612004,113,0.04,0.01,0.04
41.835264,-87.607259,park,Google,,,,41.835264-87.607259,113,0.04,0.01,0.04
41.842134,-87.618759,local_government_office,Google,,,,41.842134-87.618759,113,0.04,0.01,0.04
41.8398592,-87.6204891,park,Google,,,,41.8398592-87.6204891,113,0.04,0.01,0.04
41.840301,-87.620481,park,Google,,,,41.840301-87.620481,113,0.04,0.01,0.04
41.8370453,-87.612004,park,Google,,,,41.8370453-87.612004,113,0.04,0.01,0.04
41.828176,-87.610924,park,Google,,,,41.828176-87.610924,113,0.04,0.01,0.04
41.828977,-87.6106,park,Google,,,,41.828977-87.6106,113,0.04,0.01,0.04
41.83482,-87.620504,local_government_office,Google,,,,41.83482-87.620504,113,0.04,0.01,0.04
41.83181,-87.617789,library,Google,,,,41.83181-87.617789,113,0.04,0.01,0.04
41.831408,-87.619684,university,Google,,,,41.831408-87.619684,113,0.04,0.01,0.04
41.8259339,-87.6150897,park,Google,,,,41.8259339-87.6150897,113,0.04,0.01,0.04
41.826001,-87.614973,park,Google,,,,41.826001-87.614973,113,0.04,0.01,0.04
41.825898,-87.620791,park,Google,,,,41.825898-87.620791,113,0.04,0.01,0.04
41.80605,-87.585555,cafe,Google,,,,41.80605-87.585555,113,0.04,0.01,0.04
41.8018302,-87.5834517,park,Google,,,,41.8018302-87.5834517,113,0.04,0.01,0.04
41.802121,-87.583094,park,Google,,,,41.802121-87.583094,113,0.04,0.01,0.04
41.80297,-87.58658,cafe,Google,,,,41.80297-87.58658,113,0.04,0.01,0.04
41.7958055,-87.5775847,park,Google,,,,41.7958055-87.5775847,113,0.04,0.01,0.04
41.7825313,-87.581599,park,Google,,,,41.7825313-87.581599,113,0.04,0.01,0.04
41.794122,-87.584193,hospital,Google,,,,41.794122-87.584193,113,0.04,0.01,0.04
41.7871523,-87.5945661,park,Google,,,,41.7871523-87.5945661,113,0.04,0.01,0.04
41.791659,-87.588021,cafe,Google,,,,41.791659-87.588021,113,0.04,0.01,0.04
41.817771,-87.597992,local_government_office,Google,,,,41.817771-87.597992,113,0.04,0.01,0.04
41.8203355,-87.5996592,park,Google,,,,41.8203355-87.5996592,113,0.04,0.01,0.04
41.820308,-87.599533,park,Google,,,,41.820308-87.599533,113,0.04,0.01,0.04
41.813575,-87.597453,park,Google,,,,41.813575-87.597453,113,0.04,0.01,0.04
41.814304,-87.597115,local_government_office,Google,,,,41.814304-87.597115,113,0.04,0.01,0.04
41.811826,-87.599929,park,Google,,,,41.811826-87.599929,113,0.04,0.01,0.04
41.813015,-87.604459,park,Google,,,,41.813015-87.604459,113,0.04,0.01,0.04
41.8231319,-87.6072208,park,Google,,,,41.8231319-87.6072208,113,0.04,0.01,0.04
41.823449,-87.606898,park,Google,,,,41.823449-87.606898,113,0.04,0.01,0.04
41.8238,-87.611697,hospital,Google,,,,41.8238-87.611697,113,0.04,0.01,0.04
41.82278,-87.60952,university,Google,,,,41.82278-87.60952,113,0.04,0.01,0.04
41.8160849,-87.6042889,park,Google,,,,41.8160849-87.6042889,113,0.04,0.01,0.04
41.817979,-87.606843,local_government_office,Google,,,,41.817979-87.606843,113,0.04,0.01,0.04
41.816895,-87.607422,local_government_office,Google,,,,41.816895-87.607422,113,0.04,0.01,0.04
41.818377,-87.610154,park,Google,,,,41.818377-87.610154,113,0.04,0.01,0.04
41.8138809,-87.6103068,park,Google,,,,41.8138809-87.6103068,113,0.04,0.01,0.04
41.814024,-87.610329,park,Google,,,,41.814024-87.610329,113,0.04,0.01,0.04
41.806868,-87.606352,hospital,Google,,,,41.806868-87.606352,113,0.04,0.01,0.04
41.8048258,-87.5930226,park,Google,,,,41.8048258-87.5930226,113,0.04,0.01,0.04
41.805779,-87.590321,library,Google,,,,41.805779-87.590321,113,0.04,0.01,0.04
41.805131,-87.592876,park,Google,,,,41.805131-87.592876,113,0.04,0.01,0.04
41.8030673,-87.5943345,park,Google,,,,41.8030673-87.5943345,113,0.04,0.01,0.04
41.803067,-87.594334,park,Google,,,,41.803067-87.594334,113,0.04,0.01,0.04
41.799636,-87.589048,cafe,Google,,,,41.799636-87.589048,113,0.04,0.01,0.04
41.7983973,-87.5900898,park,Google,,,,41.7983973-87.5900898,113,0.04,0.01,0.04
